hotel_id,name,location,coordinates,star_rating,review_score,review_count,property_type,distance_to_center,distance_to_airport,chain_brand,amenities,sustainability_rating,city,country
H00873,Golden Singapore Resort,"Singapore, Singapore","[1.310924, 103.817981]",5.0,9.0,252,Apartment,2.2,11.6,Marriott,"Breakfast,Pool,Airport Shuttle,Spa,Pet Friendly,Concierge,WiFi,Gym,Room Service,Business Center,Bar,Parking,Beach Access,Kitchen,24h Front Desk,Conference Rooms",4.6,Singapore,Singapore
H00874,Los Angeles Crown Suites,"Los Angeles, USA","[34.036209, -118.236484]",3.0,7.5,275,Hotel,0.2,11.8,Hampton Inn,"Beach Access,Laundry,Concierge,24h Front Desk,Air Conditioning,Kitchen,Spa,Restaurant,Pet Friendly",2.5,Los Angeles,USA
H00875,Estrada-Nolan Manor,"Paris, France","[48.751425, 2.426941]",4.0,8.2,3301,Hotel,3.4,26.2,Ritz-Carlton,"Business Center,Balcony,Spa,Concierge,Breakfast,24h Front Desk,Restaurant,Parking,Room Service,Laundry,WiFi,Gym,Conference Rooms",1.7,Paris,France
H00876,Rome Grand Manor,"Rome, Italy","[41.91037, 12.473965]",3.0,8.5,1503,Hotel,3.8,34.3,Radisson,"Breakfast,Restaurant,Beach Access,Airport Shuttle,Pool,Air Conditioning,Kitchen,24h Front Desk,Gym,Bar",3.7,Rome,Italy
H00877,Royal Rome Suites,"Rome, Italy","[41.852002, 12.478032]",5.0,10.0,745,Apartment,0.0,31.4,St. Regis,"Bar,Parking,Breakfast,Gym,Beach Access,Spa,Concierge,Laundry,Room Service,Pool,24h Front Desk,Balcony,Air Conditioning,WiFi,Kitchen",1.4,Rome,Italy
H00878,Imperial Singapore Suites,"Singapore, Singapore","[1.338587, 103.854975]",4.0,9.2,156,Hostel,2.8,20.0,Holiday Inn,"Room Service,Air Conditioning,24h Front Desk,Laundry,Business Center,Kitchen,Pool,Beach Access",3.5,Singapore,Singapore
H00879,Vienna Palace Inn,"Vienna, Austria","[48.20232, 16.330151]",4.0,9.1,10,Hotel,0.3,45.0,Best Western,"Concierge,24h Front Desk,Kitchen,Gym,Pet Friendly,Business Center,Airport Shuttle,Air Conditioning,Parking,WiFi,Spa",4.5,Vienna,Austria
H00880,Park Prague Manor,"Prague, Czech Republic","[50.060121, 14.387769]",4.0,8.8,482,Hotel,2.2,7.4,Sheraton,"Balcony,WiFi,24h Front Desk,Gym,Business Center,Beach Access,Air Conditioning,Spa,Breakfast,Kitchen,Restaurant,Room Service",3.7,Prague,Czech Republic
H00881,Sydney Imperial Suites,"Sydney, Australia","[-33.903133, 151.183721]",3.0,9.0,1272,Resort,0.8,40.3,Ritz-Carlton,"Restaurant,Parking,Breakfast,24h Front Desk,Air Conditioning,WiFi,Beach Access",2.9,Sydney,Australia
H00882,Tokyo Garden Manor,"Tokyo, Japan","[35.771328, 139.791511]",4.0,9.0,1508,Hotel,0.2,20.4,Novotel,"Laundry,Gym,Pet Friendly,Spa,24h Front Desk,Air Conditioning,Beach Access,WiFi,Breakfast,Bar,Kitchen,Conference Rooms",4.9,Tokyo,Japan
H00883,Santana-Byrd Inn,"Sydney, Australia","[-33.873246, 151.174864]",5.0,10.0,2659,B&B,3.0,36.7,InterContinental,"Pool,Parking,Concierge,Conference Rooms,Spa,Breakfast,24h Front Desk,Kitchen,Business Center,Balcony,Bar,Pet Friendly",2.2,Sydney,Australia
H00884,Plaza Madrid Hotel,"Madrid, Spain","[40.334039, -3.695468]",5.0,10.0,589,Hotel,1.9,38.2,InterContinental,"Concierge,Kitchen,24h Front Desk,Gym,Restaurant,WiFi,Bar,Pet Friendly,Parking,Air Conditioning,Spa,Conference Rooms,Business Center,Breakfast",4.3,Madrid,Spain
H00885,Miami Grand Lodge,"Miami, USA","[25.755101, -80.163045]",3.0,8.1,364,Hotel,2.8,36.1,Courtyard,"Laundry,Pet Friendly,Pool,Breakfast,Conference Rooms,Room Service",1.1,Miami,USA
H00886,Jones Suites,"Madrid, Spain","[40.413244, -3.665158]",4.0,9.6,2606,Hotel,2.1,26.6,Renaissance,"Parking,Pet Friendly,Concierge,WiFi,Laundry,Bar,Restaurant,Airport Shuttle,Balcony,Beach Access,Pool,Air Conditioning",1.1,Madrid,Spain
H00887,Evans Hayden and Vaughn Suites,"Madrid, Spain","[40.398344, -3.715815]",2.0,7.2,17,Villa,0.0,18.1,Courtyard,"Gym,Kitchen,Spa,Restaurant",4.6,Madrid,Spain
H00888,Crown Dubai Manor,"Dubai, UAE","[25.228185, 55.33633]",5.0,10.0,10,Hotel,6.7,32.4,Hampton Inn,"Laundry,Business Center,Balcony,Beach Access,Pool,Air Conditioning,Bar,Concierge,WiFi,Gym,Parking,Kitchen,Room Service,Restaurant,24h Front Desk",2.2,Dubai,UAE
H00889,Bruce-Gonzalez House,"Sydney, Australia","[-33.888016, 151.184207]",4.0,10.0,1159,Hotel,0.0,23.3,Renaissance,"24h Front Desk,WiFi,Bar,Conference Rooms,Gym,Concierge,Room Service,Pool,Spa,Parking,Restaurant,Airport Shuttle",4.6,Sydney,Australia
H00890,Castaneda-Rodriguez Manor,"Paris, France","[48.924608, 2.241272]",4.0,10.0,712,Hotel,0.9,40.3,Hampton Inn,"Pet Friendly,Breakfast,Air Conditioning,Room Service,Concierge,Restaurant,Beach Access,Kitchen,Gym,Laundry,Conference Rooms,WiFi",1.2,Paris,France
H00891,Premier Barcelona Inn,"Barcelona, Spain","[41.35764, 2.152326]",4.0,9.9,1673,Hotel,6.7,10.8,Renaissance,"WiFi,Concierge,Room Service,Beach Access,Breakfast,Airport Shuttle,Gym,Restaurant,24h Front Desk,Business Center,Parking,Bar,Pool,Laundry",4.9,Barcelona,Spain
H00892,Central New York Inn,"New York, USA","[40.761694, -74.019519]",3.0,7.7,52,Hotel,3.2,28.2,Best Western,"Beach Access,Parking,Laundry,Concierge,Airport Shuttle,Conference Rooms,Room Service,Business Center,Kitchen",3.0,New York,USA
H00893,Los Angeles Grand Manor,"Los Angeles, USA","[34.127447, -118.204606]",2.0,8.3,154,Hotel,0.5,35.3,W Hotels,"Restaurant,Laundry,Air Conditioning,Room Service,Bar",4.3,Los Angeles,USA
H00894,Central New York Suites,"New York, USA","[40.693798, -73.92613]",3.0,8.7,248,Hotel,3.6,25.4,Accor,"Air Conditioning,Kitchen,Pet Friendly,Gym,Room Service,Breakfast,Conference Rooms,Bar,Restaurant",1.9,New York,USA
H00895,Plaza London Lodge,"London, UK","[51.406755, -0.121159]",3.0,8.1,32,Resort,2.0,27.4,Four Seasons,"Restaurant,Breakfast,Bar,Pet Friendly,Concierge,Room Service,24h Front Desk",1.4,London,UK
H00896,Imperial Amsterdam House,"Amsterdam, Netherlands","[52.325561, 4.920338]",4.0,9.5,90,Apartment,2.8,38.3,Novotel,"24h Front Desk,Kitchen,Restaurant,Beach Access,Spa,Pool,Room Service,Air Conditioning,Balcony,Laundry,Parking",3.7,Amsterdam,Netherlands
H00897,Istanbul Garden Inn,"Istanbul, Turkey","[41.038726, 28.912479]",5.0,9.7,21,Hotel,3.1,41.5,Accor,"Concierge,Pet Friendly,Room Service,Beach Access,Conference Rooms,Bar,24h Front Desk,Laundry,Airport Shuttle,Pool,Balcony,Air Conditioning,Kitchen,Breakfast",1.1,Istanbul,Turkey
H00898,Madrid Crown Hotel,"Madrid, Spain","[40.520689, -3.712419]",4.0,9.6,1176,Hotel,5.9,31.7,Independent,"Bar,24h Front Desk,Parking,WiFi,Airport Shuttle,Breakfast,Business Center,Air Conditioning,Gym,Laundry,Pool,Room Service,Conference Rooms",2.6,Madrid,Spain
H00899,Armstrong-Andrews Manor,"Amsterdam, Netherlands","[52.32753, 4.85674]",5.0,9.3,395,Villa,5.4,46.2,Novotel,"Restaurant,Balcony,Gym,Concierge,WiFi,Bar,Parking,Spa,Kitchen,Breakfast,Business Center,Pool,Laundry,Air Conditioning",2.9,Amsterdam,Netherlands
H00900,Istanbul Grand Resort,"Istanbul, Turkey","[41.057092, 28.887801]",3.0,7.9,620,Hotel,2.2,-3.2,W Hotels,"Balcony,Room Service,Bar,Laundry,Pet Friendly,Air Conditioning,Concierge,Spa,Gym,Business Center,24h Front Desk",2.0,Istanbul,Turkey
H00901,Phillips Spence and Barrett Resort,"Los Angeles, USA","[34.148481, -118.298863]",3.0,8.9,572,Hotel,1.4,24.2,Accor,"Laundry,Business Center,Beach Access,Breakfast,Bar,Balcony,Conference Rooms,Airport Shuttle,Pool,Parking,Air Conditioning",4.4,Los Angeles,USA
H00902,Smith-Grimes Inn,"New York, USA","[40.825502, -74.016117]",5.0,9.9,1493,Villa,3.8,28.7,Novotel,"WiFi,Pool,Concierge,Balcony,Air Conditioning,Kitchen,Room Service,Breakfast,Laundry,Restaurant,Conference Rooms,24h Front Desk,Beach Access,Spa",4.1,New York,USA
H00903,Plaza Paris House,"Paris, France","[48.862924, 2.273165]",3.0,8.1,349,Hotel,0.7,19.6,W Hotels,"Pet Friendly,24h Front Desk,Balcony,Laundry,Concierge,Breakfast,Pool",1.1,Paris,France
H00904,Tokyo Premier Suites,"Tokyo, Japan","[35.699522, 139.659451]",4.0,8.7,2841,Hotel,2.3,37.7,Renaissance,"Bar,Pet Friendly,Concierge,Airport Shuttle,Restaurant,Laundry,Spa,24h Front Desk,Business Center,Kitchen,Air Conditioning,Pool,Beach Access",1.4,Tokyo,Japan
H00905,Barcelona Central Lodge,"Barcelona, Spain","[41.475615, 2.193363]",4.0,8.9,364,Hotel,1.2,24.2,Best Western,"Airport Shuttle,Parking,Laundry,Beach Access,Kitchen,Pet Friendly,Restaurant,Breakfast,Concierge,24h Front Desk,WiFi,Gym,Conference Rooms",4.2,Barcelona,Spain
H00906,Vienna Palace Hotel,"Vienna, Austria","[48.26501, 16.338932]",4.0,9.8,2136,Hotel,1.9,7.7,Westin,"Parking,Bar,Beach Access,Air Conditioning,Laundry,Airport Shuttle,Restaurant,Gym,Pet Friendly,24h Front Desk,Balcony,Concierge",2.3,Vienna,Austria
H00907,Beltran Lozano and Mcgee Suites,"Mumbai, India","[19.109021, 72.870332]",3.0,8.4,626,Hostel,0.3,36.5,Independent,"Parking,Restaurant,WiFi,Conference Rooms,Pet Friendly,Air Conditioning,Balcony,Laundry",3.7,Mumbai,India
H00908,Madrid Garden Suites,"Madrid, Spain","[40.474929, -3.823604]",5.0,9.7,556,Hotel,11.6,15.9,Marriott,"Pet Friendly,Restaurant,Balcony,Airport Shuttle,Beach Access,Room Service,Concierge,Business Center,Kitchen,Gym",1.4,Madrid,Spain
H00909,New York Grand Suites,"New York, USA","[40.828963, -74.024553]",5.0,9.8,844,Hotel,1.4,16.1,InterContinental,"Airport Shuttle,Business Center,Parking,Room Service,Breakfast,Gym,Restaurant,Kitchen,Pet Friendly,Pool,Spa,Bar,Air Conditioning,24h Front Desk,Concierge,WiFi,Beach Access",3.5,New York,USA
H00910,Plaza Prague House,"Prague, Czech Republic","[50.067513, 14.426186]",3.0,8.4,342,B&B,6.2,45.2,Sheraton,"Balcony,Gym,Conference Rooms,Breakfast,Pool,Business Center,Parking,Kitchen",2.4,Prague,Czech Republic
H00911,Premier Amsterdam Resort,"Amsterdam, Netherlands","[52.357474, 4.912827]",2.0,7.8,161,Villa,1.1,27.8,Hyatt,"Business Center,Laundry,Bar,Pool,Conference Rooms,Air Conditioning",2.9,Amsterdam,Netherlands
H00912,Berlin Golden House,"Berlin, Germany","[52.611628, 13.359575]",3.0,8.7,724,Hotel,2.0,10.2,Hilton,"Balcony,Parking,Pool,Room Service,Business Center,Spa,Breakfast,24h Front Desk",4.5,Berlin,Germany
H00913,Grand Prague Lodge,"Prague, Czech Republic","[50.034151, 14.445845]",4.0,8.8,1852,Hotel,1.6,34.3,Ibis,"Gym,Room Service,Air Conditioning,Spa,Laundry,Pool,Business Center,Balcony,Kitchen,Conference Rooms,Parking,24h Front Desk,Concierge",1.5,Prague,Czech Republic
H00914,Tokyo Garden Lodge,"Tokyo, Japan","[35.6569, 139.672097]",4.0,8.8,2825,Villa,2.2,-3.0,Hampton Inn,"Laundry,Room Service,Beach Access,WiFi,Conference Rooms,24h Front Desk,Breakfast,Parking,Restaurant,Business Center",3.0,Tokyo,Japan
H00915,Golden Vienna Suites,"Vienna, Austria","[48.174934, 16.389813]",4.0,9.1,90,Apartment,1.4,27.6,Four Seasons,"Conference Rooms,Kitchen,Business Center,Airport Shuttle,Beach Access,Balcony,Air Conditioning,Concierge,Restaurant,Laundry,Breakfast,Pool,Gym,Spa",4.5,Vienna,Austria
H00916,Madrid Royal House,"Madrid, Spain","[40.377592, -3.727338]",5.0,10.0,1380,Villa,2.1,37.8,Renaissance,"Bar,Gym,Concierge,Parking,Spa,Laundry,Kitchen,Business Center,Beach Access,Airport Shuttle,Conference Rooms",2.9,Madrid,Spain
H00917,Parsons-Hall House,"Rome, Italy","[41.836399, 12.495058]",5.0,10.0,2249,Apartment,3.7,31.0,Sheraton,"Parking,Balcony,Beach Access,Airport Shuttle,Air Conditioning,Pool,Breakfast,Restaurant,Kitchen,Spa,Pet Friendly,Gym,Bar,Laundry,Room Service",4.6,Rome,Italy
H00918,Plaza São Paulo Suites,"São Paulo, Brazil","[-23.571001, -46.627915]",3.0,8.9,935,Resort,2.1,25.6,Hampton Inn,"Bar,Airport Shuttle,Balcony,Air Conditioning,Concierge,24h Front Desk,Pet Friendly",3.6,São Paulo,Brazil
H00919,Park Dubai Hotel,"Dubai, UAE","[25.139963, 55.269182]",4.0,8.8,261,B&B,0.5,31.1,Ibis,"Restaurant,Parking,Airport Shuttle,Pet Friendly,Kitchen,Business Center,Beach Access,Room Service,Breakfast,24h Front Desk,Air Conditioning",3.4,Dubai,UAE
H00920,Central Dubai Hotel,"Dubai, UAE","[25.126828, 55.301947]",3.0,8.7,243,Apartment,3.6,23.6,Holiday Inn,"Restaurant,Laundry,Conference Rooms,WiFi,Room Service,Spa,Airport Shuttle,Pet Friendly,Beach Access",1.3,Dubai,UAE
H00921,Palace Sydney Resort,"Sydney, Australia","[-33.934856, 151.221832]",4.0,10.0,475,Apartment,5.5,34.2,Holiday Inn,"24h Front Desk,Airport Shuttle,Kitchen,Room Service,Balcony,Parking,Conference Rooms,Business Center,Restaurant",1.4,Sydney,Australia
H00922,Central Miami Inn,"Miami, USA","[25.737714, -80.213432]",5.0,10.0,3577,Hotel,1.8,16.1,St. Regis,"Breakfast,Air Conditioning,Pool,24h Front Desk,Beach Access,Spa,Restaurant,Parking,Balcony,Room Service,WiFi,Kitchen",2.4,Miami,USA
H00923,Dubai Central Lodge,"Dubai, UAE","[25.234077, 55.292328]",4.0,8.8,1356,Hotel,15.2,23.3,St. Regis,"Laundry,Parking,Spa,Air Conditioning,Restaurant,Beach Access,Pet Friendly,Pool,Bar,Room Service,Gym,Breakfast,Balcony,Business Center,24h Front Desk",2.0,Dubai,UAE
H00924,Barcelona Central House,"Barcelona, Spain","[41.45203, 2.1744]",3.0,8.2,632,Villa,0.5,25.2,Accor,"Kitchen,Balcony,Parking,WiFi,Restaurant,24h Front Desk,Laundry,Pool,Pet Friendly",2.5,Barcelona,Spain
H00925,Park Rome Suites,"Rome, Italy","[41.961313, 12.469061]",4.0,10.0,2300,Apartment,0.4,19.8,Novotel,"Bar,Airport Shuttle,Laundry,Business Center,Kitchen,Beach Access,Air Conditioning,Spa,Breakfast,Restaurant,Pet Friendly,WiFi,Gym",2.2,Rome,Italy
H00926,Robinson-Lee House,"Miami, USA","[25.847618, -80.302591]",2.0,7.5,173,Hotel,0.2,32.5,Holiday Inn,"Pool,Balcony,Beach Access,Breakfast,Pet Friendly,WiFi,Parking,Room Service",4.4,Miami,USA
H00927,Byrd-Le Lodge,"Istanbul, Turkey","[41.01677, 29.007755]",2.0,7.0,10,Hotel,0.4,13.8,InterContinental,"Air Conditioning,Parking,Airport Shuttle,Gym",3.1,Istanbul,Turkey
H00928,Becker Taylor and Davis Suites,"Istanbul, Turkey","[41.027102, 28.935186]",4.0,9.8,1909,Hotel,3.7,2.9,Accor,"Bar,Balcony,Gym,Laundry,Room Service,24h Front Desk,Pool,Breakfast",2.1,Istanbul,Turkey
H00929,Lucas Parker and Alexander Suites,"Berlin, Germany","[52.424333, 13.435995]",3.0,9.4,613,Resort,2.4,33.8,Marriott,"Airport Shuttle,Gym,Bar,Beach Access,Laundry,Conference Rooms,24h Front Desk",3.1,Berlin,Germany
H00930,Diaz Anderson and Browning Lodge,"Singapore, Singapore","[1.403474, 103.810439]",4.0,9.7,638,Hotel,6.7,39.7,Accor,"Breakfast,Parking,WiFi,24h Front Desk,Kitchen,Air Conditioning,Spa,Bar,Room Service,Gym,Restaurant,Concierge",1.1,Singapore,Singapore
H00931,Burgess-Thompson Hotel,"Rome, Italy","[41.909223, 12.466835]",4.0,8.3,113,Hotel,2.0,27.4,Radisson,"Breakfast,Pet Friendly,Restaurant,Room Service,Kitchen,Spa,Air Conditioning,Gym,Pool,WiFi",4.0,Rome,Italy
H00932,Istanbul Palace House,"Istanbul, Turkey","[40.965651, 28.969014]",4.0,9.6,3670,Hotel,1.7,32.4,Best Western,"Pet Friendly,Gym,Airport Shuttle,Kitchen,Business Center,Balcony,Spa,Concierge,Restaurant,Breakfast,Room Service",2.6,Istanbul,Turkey
H00933,London Palace House,"London, UK","[51.583316, -0.102477]",4.0,8.7,2344,Hotel,10.7,23.4,Novotel,"Restaurant,Laundry,Spa,24h Front Desk,WiFi,Business Center,Concierge,Pet Friendly,Balcony,Kitchen,Room Service,Air Conditioning",1.2,London,UK
H00934,Royal Mumbai House,"Mumbai, India","[19.063829, 72.86694]",4.0,9.8,3166,Apartment,1.1,37.2,Ritz-Carlton,"Spa,Gym,Bar,Balcony,Beach Access,Breakfast,24h Front Desk,Air Conditioning,Pool,Business Center,Parking,Kitchen,Conference Rooms,Concierge,Pet Friendly",2.4,Mumbai,India
H00935,Buchanan Inn,"Dubai, UAE","[25.187887, 55.331525]",5.0,10.0,1210,Hotel,1.2,21.2,Renaissance,"Air Conditioning,Conference Rooms,Balcony,Spa,Laundry,WiFi,Beach Access,Room Service,24h Front Desk,Pet Friendly,Pool,Bar,Breakfast,Gym,Concierge",4.1,Dubai,UAE
H00936,New York Garden House,"New York, USA","[40.728603, -74.081361]",4.0,8.9,2357,Resort,0.3,43.3,Hilton,"24h Front Desk,Air Conditioning,WiFi,Conference Rooms,Airport Shuttle,Kitchen,Gym,Spa,Concierge,Parking,Laundry,Pet Friendly",2.9,New York,USA
H00937,Shaw Nelson and Martin Manor,"Paris, France","[48.88743, 2.296464]",3.0,8.3,209,Resort,6.1,30.7,Sheraton,"Beach Access,Room Service,Parking,Pet Friendly,Concierge,Air Conditioning,Gym,Breakfast,Laundry,Balcony",3.1,Paris,France
H00938,Dubai Garden Hotel,"Dubai, UAE","[25.223946, 55.251499]",4.0,8.7,592,Hostel,0.4,25.2,Radisson,"Spa,Bar,WiFi,Air Conditioning,Room Service,Restaurant,Balcony,Airport Shuttle,Breakfast,Laundry,Parking,Pet Friendly,Kitchen",1.7,Dubai,UAE
H00939,Sydney Royal Hotel,"Sydney, Australia","[-33.827445, 151.133899]",3.0,8.9,670,Hotel,2.2,41.3,Four Seasons,"Pool,Kitchen,24h Front Desk,Balcony,Bar,Gym,Beach Access,WiFi,Air Conditioning",1.9,Sydney,Australia
H00940,Coffey-Phillips Lodge,"Los Angeles, USA","[34.070717, -118.223904]",3.0,8.3,528,Hotel,2.5,33.3,InterContinental,"Concierge,Kitchen,Laundry,Restaurant,WiFi,Balcony,Business Center,Beach Access,Breakfast,Gym",4.6,Los Angeles,USA
H00941,Miami Silver Hotel,"Miami, USA","[25.783865, -80.182695]",4.0,9.4,1010,Hotel,8.2,38.5,Renaissance,"Air Conditioning,Breakfast,Room Service,Restaurant,Business Center,Conference Rooms,Gym,24h Front Desk,Concierge,Spa,Pool,Parking",2.8,Miami,USA
H00942,Brock-Mcdonald Hotel,"Amsterdam, Netherlands","[52.249357, 4.872745]",4.0,9.2,2564,Hotel,0.0,11.8,Novotel,"Conference Rooms,Bar,Parking,Airport Shuttle,Laundry,Balcony,Kitchen,Beach Access,24h Front Desk,Concierge,Restaurant,Gym,Breakfast,Spa,Pet Friendly,Pool",2.0,Amsterdam,Netherlands
H00943,Paris Central Resort,"Paris, France","[48.82463, 2.321358]",4.0,9.4,1142,Hotel,1.0,31.1,W Hotels,"Room Service,Bar,WiFi,Restaurant,Pool,Concierge,24h Front Desk,Spa,Gym,Beach Access,Breakfast,Kitchen",2.0,Paris,France
H00944,Garden Singapore House,"Singapore, Singapore","[1.350475, 103.730828]",4.0,8.9,730,Hotel,9.3,15.7,St. Regis,"Laundry,Room Service,Beach Access,Conference Rooms,Kitchen,Pool,Pet Friendly,Restaurant,Airport Shuttle,Balcony,Bar,Parking,Gym",1.8,Singapore,Singapore
H00945,Taylor and Sons Hotel,"Los Angeles, USA","[34.140284, -118.252264]",5.0,9.4,877,Hotel,12.1,26.9,St. Regis,"Spa,Airport Shuttle,Balcony,Conference Rooms,Gym,24h Front Desk,Bar,Room Service,Breakfast,WiFi,Kitchen,Air Conditioning,Pool,Business Center",3.5,Los Angeles,USA
H00946,Crown Vienna Resort,"Vienna, Austria","[48.165641, 16.334471]",4.0,9.4,971,Apartment,10.8,23.7,Marriott,"Restaurant,Pet Friendly,Parking,Laundry,Concierge,Conference Rooms,Pool,Balcony,Gym,Room Service,24h Front Desk,Spa",1.2,Vienna,Austria
H00947,Rome Palace Manor,"Rome, Italy","[41.941731, 12.440287]",3.0,8.4,1968,Resort,1.5,17.5,Ritz-Carlton,"Pet Friendly,Balcony,Restaurant,Breakfast,Pool",1.7,Rome,Italy
H00948,Silver Madrid Suites,"Madrid, Spain","[40.308698, -3.65437]",4.0,9.0,1695,Hotel,4.5,37.9,Westin,"Pet Friendly,Bar,Spa,Breakfast,Business Center,Concierge,24h Front Desk,Beach Access",2.9,Madrid,Spain
H00949,Barcelona Royal Inn,"Barcelona, Spain","[41.361778, 2.152154]",3.0,8.0,673,Hotel,2.6,21.8,St. Regis,"Pool,24h Front Desk,Parking,Breakfast,Concierge,Laundry,Business Center,Air Conditioning,Bar,Gym",2.7,Barcelona,Spain
H00950,Vienna Park Suites,"Vienna, Austria","[48.206576, 16.472985]",4.0,9.6,200,Apartment,1.2,30.0,W Hotels,"Room Service,Gym,Pool,Concierge,Restaurant,Breakfast,Business Center,Laundry,Spa",3.8,Vienna,Austria
H00951,Rome Park Hotel,"Rome, Italy","[41.984356, 12.45975]",2.0,7.9,597,Hotel,1.3,50.1,W Hotels,"Business Center,Pet Friendly,Gym,Beach Access",2.9,Rome,Italy
H00952,Garden Berlin Inn,"Berlin, Germany","[52.497418, 13.33638]",4.0,9.0,288,Hotel,9.6,31.6,InterContinental,"Room Service,Laundry,Restaurant,Conference Rooms,Airport Shuttle,WiFi,Air Conditioning,Pool,Balcony,Kitchen,Pet Friendly,24h Front Desk,Business Center",3.0,Berlin,Germany
H00953,Ramsey Whitney and Coffey Manor,"Istanbul, Turkey","[41.059918, 29.026475]",5.0,10.0,620,Apartment,0.4,20.1,Four Seasons,"Beach Access,Laundry,Restaurant,Gym,Airport Shuttle,Breakfast,Kitchen,WiFi,Room Service,Concierge,Pool,Business Center,Pet Friendly",2.6,Istanbul,Turkey
H00954,Diaz Gibbs and Smith Suites,"Vienna, Austria","[48.1574, 16.357605]",3.0,8.5,389,Hotel,4.5,19.9,Ibis,"Business Center,Balcony,Spa,Gym,Pet Friendly,Kitchen,Concierge,Airport Shuttle",3.4,Vienna,Austria
H00955,Garden Paris Resort,"Paris, France","[48.832878, 2.368191]",4.0,9.5,1033,Hostel,3.6,21.8,W Hotels,"Spa,Conference Rooms,Breakfast,Kitchen,Airport Shuttle,Room Service,Air Conditioning,Restaurant,Bar,Pool,WiFi,Concierge,Business Center",3.0,Paris,France
H00956,Martinez Richardson and Curry Suites,"Sydney, Australia","[-33.936902, 151.212339]",2.0,8.6,15,Hotel,1.4,26.4,Independent,"Conference Rooms,Spa,Air Conditioning",2.0,Sydney,Australia
H00957,Bangkok Crown House,"Bangkok, Thailand","[13.760081, 100.52533]",4.0,9.4,773,Hostel,1.9,21.0,Accor,"24h Front Desk,Pool,Spa,Kitchen,Balcony,Breakfast,Beach Access,Air Conditioning,Bar,Parking,Airport Shuttle,Room Service,Conference Rooms",1.5,Bangkok,Thailand
H00958,Richards-Carson House,"Los Angeles, USA","[34.08768, -118.197299]",5.0,10.0,4166,Hotel,2.9,18.3,Courtyard,"Breakfast,Balcony,Pool,24h Front Desk,Concierge,Airport Shuttle,WiFi,Spa,Parking,Gym,Air Conditioning,Bar,Kitchen,Laundry,Beach Access",4.2,Los Angeles,USA
H00959,Rodriguez-Hall Inn,"Dubai, UAE","[25.293123, 55.294834]",3.0,8.5,838,Villa,1.2,25.2,Sheraton,"Pet Friendly,Beach Access,Business Center,Conference Rooms,Laundry,24h Front Desk,WiFi,Bar",1.3,Dubai,UAE
H00960,Rome Garden Manor,"Rome, Italy","[41.853453, 12.38361]",5.0,10.0,102,Hotel,7.2,43.1,Sheraton,"Kitchen,Beach Access,Airport Shuttle,24h Front Desk,Pet Friendly,Balcony,Concierge,Gym,Business Center,Pool,Bar,Parking,Spa,Laundry,Room Service,WiFi,Restaurant",2.2,Rome,Italy
H00961,Plaza Singapore Lodge,"Singapore, Singapore","[1.305712, 103.824878]",4.0,9.1,101,Hotel,2.8,44.4,St. Regis,"Room Service,Conference Rooms,Air Conditioning,Pet Friendly,Airport Shuttle,24h Front Desk,Business Center,Bar,Gym,Balcony,Laundry,WiFi,Pool",1.2,Singapore,Singapore
H00962,Harvey PLC Manor,"Vienna, Austria","[48.214993, 16.351987]",3.0,8.9,852,Hotel,2.2,21.9,Novotel,"Kitchen,Beach Access,Bar,24h Front Desk,Gym,Spa,Pool,Concierge",3.4,Vienna,Austria
H00963,Premier Barcelona House,"Barcelona, Spain","[41.441242, 2.254052]",4.0,8.8,642,Apartment,0.8,27.2,Hampton Inn,"Restaurant,Airport Shuttle,Kitchen,Pet Friendly,24h Front Desk,Gym,Room Service",4.4,Barcelona,Spain
